9775346,下列各项属于世界统一性问题的有(   )。,9775888,B
9781407,要把公正公平公开原则贯穿立法全过程完善立法体制机制增强法律法规的<br />,9775917,D
9819534,创新发展，包括（）。,9775962,D
9780778,九一八事变后，国民党军队中的部分爱国官兵进行了局部抗战，包括 ( ) 。,9775990,D
9780705,大革命失败后，中国共产党在1927年发动的三大著名起义是 ( ) ,9776056,A
9780749,下列条约中涉及香港问题的有 ( ) ,9776057,D
9768537,即使在疫情结束后，中国也应该继续一如既往地支持全球卫生体系的发展和完善，积极参与包括（）、（）、（）等各个领域的国际交流与合作，不攀比国际贡献，同时不回避国际责任。,9776061,A
9780667,1931年中华苏维埃共和国临时中央政府成立后，中央根据地为加强马克思主义思想理论教育，培养干部和专门人才，创办了 ( ) 等学校。,9780532,C
9819787,媒体融合的发展方向包括（）。,9780603,D
9775317,“是就是，否就否，除此之外，都是鬼话”，这一观点的错误在于(   )。,9780631,D
9781467,道德是通过(   )来维系。<br />,9780667,A;B;C;D
9780700,对资本主义工商业采取和平赎买方针的重要意义在于 ( ) ,9780700,A;B;D
9781738,在新民主主义经济中，主要有三种不同性质的经济，即(   ),9780705,A;B;C
9819772,以下属于互联网的传播特点的是（）。,9780749,A;D
9775234,资产阶级古典政治经济学的代表人物(   )。,9780778,A;B;D
9767635,坚定社会主义核心价值观自信，我们就有底气对任何外国颐指气使地进行说教。,9781017,C
9765462,1949年到1956年是基本完成社会主义改造的七年。,9781036,B
9766788,物质生产活动及生产方式决定着社会的结构、性质和面貌。,9781091,B
9764213,社会主义核心价值体系是兴国之魂，决定着中国特色社会主义发展方向。,9781157,D
9764447,市场经济作为资源配置的方式可以和不同的社会制度结合，从而表现出不同的性质。,9781275,B
9765922,辛亥革命失败的主要原因是袁世凯势力强大。,9781317,C
9764812,新民主主义社会在社会性质上讲就是社会主义社会。,9781407,A;B;C;D
9764702,在新民主主义社会，民族资产阶级仍然是一个具有两面性的阶级。,9781467,A;B;D
9767817,我国《宪法》明确规定，保卫祖国、抵抗侵略是中华人民共和国每一个公民的神圣职责。,9781613,B
9768000,苦思冥想，寻求顿悟，是实现理想的根本途径。,9781654,A
9765494,1948年，召开的中央政治局会议上，毛泽东指出国家政权的基础是(&nbsp;)。,9781738,A;B;C
9764397,领导干部一定要讲学习、(&nbsp;)、(&nbsp;)。,9782013,D
9764566,毛泽东指出，矛盾是普遍存在的，社会主义社会同样充满着矛盾，正是这些矛盾推动着社会主义社会不断地向前发展。社会主义社会基本矛盾的特点是(&nbsp;)。,9782036,A
9765687,毛泽东提出“枪杆子里面出政权”是在(&nbsp;)。,9782110,C
9765589,抗日战争战略防御阶段，国民党军队在正面战场上取得胜利的战役是(&nbsp;)战役。,9782134,C
9764196,以党的(&nbsp;)为标志，科学发展观进一步走向成熟。,9819534,A;B;C;D
9763809,(&nbsp;)是治国之重器，良法是善治之前提。,9819577,B
9764675,1956年底，我国对(&nbsp;)、(&nbsp;)和(&nbsp;)的社会主义改造基本完成。,9819618,A
9767053,物质决定意识，意识对物质具有(&nbsp;)。,9819772,A;B;C;D
9766899,真理是一个过程。就真理的发展过程以及人们对它的认识和掌握程度来说，真理既具有绝对性，又具有(&nbsp;)。,9819787,A;C;D
9782132,在新的历史条件下致力于中华民族的伟大复兴必须(   )。<br />,9764050,false
9781214,巩固和发展爱国统一战线，必须牢牢把握(   )的主题，找到最大公约数，画出最大同心圆。,9764227,true
9775941,下列选项中属于家庭美德基本要求的是(   )。<br />,9764394,\u53D1\u5C55
9775084,列宁关于无产阶级社会主义革命学说的重大贡献是(   )。,9764426,true
9819806,关于飞沫传播，说法不正确的是？,9764769,\u6C11\u65CF\u5DE5\u5546\u4E1A
9775811,毛泽东全面总结农业合作化运动基本经验的报告是  ( ) ,9764898,\u5341\u6708\u9769\u547D
9781672,检验一个人对祖国忠诚程度的试金石是<br />,9765017,\u4F1F\u5927\u4E8B\u4E1A
9775515,从1937年卢沟桥事变到1938年10月广州、武汉失守，中国抗日战争处于( ),9765029,false
9781139,习近平指出，中华民族近代以来最伟大的梦想是(   )。,9765692,\u5F20\u5B66\u826F
9780813,报效祖国的基础是(   )。<br />,9766229,false
9782066,一般而言理想越高远实现过程就越(   )。<br />,9766630,\u300A\u8D44\u672C\u8BBA\u300B
9774812,有一首描述在战争中缺了钉子的马掌会导致国家灭亡的童谣：“钉子缺，蹄铁卸，战马蹶；战马蹶，骑士绝；骑士绝，战事折；战事折，国家灭。“这首童谣包含的哲学原理是(   )。,9767198,\u6CD5\u5F8B\u5236\u5B9A
9782180,下列属于大陆法系的国家是(   )。<br />,9767251,false
9781112,王某在本市闹市区有一处当街的商业门面房袁某多次与其商谈转让事宜。当王某得知即将兴建的人行天桥将遮挡自己的房屋就将该房转让给袁某。王某的行为违反了(   )。<br />,9767381,\u5BB6\u5EAD\u7F8E\u5FB7;\u4E2A\u4EBA\u54C1\u5FB7
9775034,产业资本划分为货币资本、生产资本、商品资本的依据是资本各个部分(   )。,9767613,\u594B\u6597
9775530,提出\,9767659,false
9774882,事物的度是指(   )。,9767944,\u8D85\u8D8A
9775200,社会意识相对独立性的最突出表现是它(   )。,9767991,true
9782006,下列不属于我国公民基本义务的是(   )。<br />,9768335,C
9775761,《资政新篇》较之《天朝田亩制度》更具有历史的进步性，主要是指它： ( ) ,9768374,A;B;C;D
9774826,一切唯物主义都是(   )。,9768537,A;B;C
9768335,世卫组织将中国疫情定义为（）。,9768552,true
9775043,资本主义政治制度本质上是(   )。,9768647,A;B;C
9774897,旧唯物主义认识论把认识看成(   )。,9774812,A
9781131,中国梦是(   )的形象表达。,9774826,A
9781043,以经济建设为中心，回答了社会主义的(   )问题。,9774882,A
9775603,第五次反\,9774897,D
9782102,爱国主义是一个历史范畴当代中国的爱国主义是中华民族爱国主义发展的一个新阶段。建设和发展中国特色社会主义是新时期爱国主义的(   )。<br />,9774938,C
9775996,在阶级社会中社会经济关系的阶级特性决定了道德的(   )。<br />,9774968,A
9775765,1946年6月，国民党蒋介石发动全面内战始于进攻 ( ) ,9775034,D
9780800,爱国主义是中华民族继往开来的(   )。<br />,9775043,C
9775577,1927年10月，毛泽东率领秋收起义部队开辟的创建农村革命根据地是 ( ) ,9775084,C
9774938,无产阶级政党的群众路线的理论基础是(   )。,9775200,C
9819828,测量体温如何判断自己发热，平静状态下超过（ ）°C。,9775253,B;C;E
9780650,在经济全球化形势下国际社会活动中的主体、民族存在的最高形式仍然是(   )。<br />,9775279,A;B;C;D
9781233,坚持社会系统治理，必须加强党委领导，发挥政府(   )作用，鼓励和支持社会各方面参与。,9775334,B;D
9775989,中国革命道德传统是指(   )以后中国共产党人、一切先进分子和人民群众在中国新民主主义革命和社会主义革命、建设和改革中形成的革命气概、精神品质和道德情操。<br />,9775372,A;B;C
9774968,人口因素对社会发展的作用表现在(   )。,9775515,A
9781257,推进绿色发展，必须建立(   )的经济体系。,9775530,B
9819554,2013年，习近平总书记在（）考察时，首次提出了“精准扶贫”的概念。,9775577,A
9781757,社会主义建设时期，毛泽东提出的发展国民经济的总方针，其内容包括(   )。,9775603,D
9781519,社会主义道德建设要以集体主义为原则。社会主义集体主义原则的基本内涵有(   )。<br />,9775761,D
9775372,私人垄断资本主义向国家垄断资本主义过渡(   )。,9775765,A
9819741,中国主张把“一带一路”与构建人类命运共同体更加紧密地结合起来，与落实2030可持续发展议程紧密结合起来，打造国际合作新平台，把“一带一路”建设成为（）。,9775811,D
9768537,即使在疫情结束后，中国也应该继续一如既往地支持全球卫生体系的发展和完善，积极参与包括（）、（）、（）等各个领域的国际交流与合作，不攀比国际贡献，同时不回避国际责任。,9775941,B
9781400,这个新时代是( )<br />,9775989,B
9775253,下列各项属于感性认识的形式的有(   )。,9775996,A
9819528,要实现全面建成小康社会的奋斗目标，就必须缩小地区、城乡和各阶层之间的差距，为此我们必须要（）。,9776167,A;B;D
9775334,质变和量变的相互渗透、相互包含是指(   )。,9780650,B
9781691,在新形势下，各国应树立(   )的新安全观。,9780790,B;C
9768374,新冠肺炎疫情防控工作取得胜利，得益于（）。,9780800,B
9775279,社会主义社会的改革与阶级社会的改革的不同点的表现有(   )。,9780813,A
9780790,中国七届二中全会决议指出：全国胜利并解决了土地问题以后，中国还存在的两种基本的矛盾是 ( ) ,9781043,B
9776167,孙中山向参议院提出辞职咨文时，附以力图制约袁世凯的三个条件是 ( ) ,9781112,A
9768647,从需求端看，新冠肺炎疫情对（）、（）、（）等三大需求都有严重影响。,9781131,D
9765029,新时代中国特色社会主义思想，明确坚持和发展中国特色社会主义，总任务是实现共产主义。,9781139,D
9767991,在阶级社会里，理想必然带有特定阶级的烙印。,9781214,C
9767251,我国各级人大代表都要向人民负责，人民有权直接罢免他们。,9781233,A
9764050,实现中国梦离不开世界和平发展的国际环境，世界的发展也需要中国，作为世界上的发达国家和第一大经济体，新时代的中国有责任也有能力为人类繁荣与进步作出新的更大贡献。,9781257,D
9766229,第一次鸦片战争爆发于1842年6月。,9781400,A;B;C;D
9764426,我国处在社会主义初级阶段，是邓小平和我们党对当代中国基本国情的科学判断。,9781519,B;C;D
9768552,新冠肺炎疫情这场战争既考验着中国共产党作为执政党的凝聚力、号召力和战斗力，也考验着我国作为负责任大国的地位和作用。,9781672,A
9764227,发展不平衡，主要指各区域各领域各方面发展不平衡，制约了全国发展水平提升。,9781691,A;B;C;D
9819697,我国区域内经济发展严重不均衡。,9781757,A;B;C
9767659,富强、民主、文明、和谐是社会层面的价值要求。,9782006,A
9767613,2019年4月30日，纪念五四运动100周年大会的讲话中，习近平总书记寄语青年，指出，(&nbsp;)是青春最亮丽的底色。,9782066,B
9764898,俄国(&nbsp;)的胜利开辟了世界无产阶级社会主义革命的新时代,9782102,D
9767944,理想之所以能够成为一种推动人们创造美好生活的巨大力量，就在于它不仅源于现实，而且(&nbsp;)现实。,9782132,B
9767381,弘扬社会主义道德，必须坚持以为人民服务为核心、以集体主义为原则，推进社会公德、职业道德、(&nbsp;)、(&nbsp;)建设。,9782180,C
9766630,马克思在(&nbsp;)等著作中，从自然属性和社会属性两个角度对生产性劳动做出新的界定。,9819528,A;B;C;D
9764394,(&nbsp;)是党执政兴国的第一要务。,9819554,C
9767198,(&nbsp;)是指有立法权的国家机关，依照法定职权和程序、制定规范性法律文件的活动，是法律运行的起始性和关键性环节。,9819697,true
9764769,保护(&nbsp;)，是新民主主义经济纲领中极具特色的一项内容。,9819741,A;B;C;D;E
9765017,党的十九大强调，实现伟大梦想，必须推进(&nbsp;)。,9819806,D
9765692,1928年12月，宣布“遵守三民主义，服从国民政府，改易旗帜”的是(&nbsp;)。,9819828,C
9775164,对于同一事物，不同的人有不同的反映，这说明(   )。,9763654,false
9775651,\,9763832,false
9775929,中国精神植根于中华民族传统文化的土壤之中孕育在改革开放的中华大地体现着鲜明的时代特色。习近平总书记指出实现中国梦必须弘扬中国精神。这就是以爱国主义为核心的民族精神以改革创新为核心的时代精神。这种精神是凝心聚力的兴国之魂、强国之魄。这表明①中国精神的力量集中体现为中华文化的力量 ②推动文化发展基础在于继承关键在于创新 ③当前文化越来越成为综合国力的决定性因素 ④中华民族精神随着社会实践的发展而不断丰富<br />,9764227,true
9781295,严明党的纪律，首要的是严明(   )纪律。,9764313,true
9775756,中共一大召开的时间是 ( ) ,9764389,\u5148\u8FDB\u6027
9781268,坚决打好防范化解重大风险攻坚战，要高度重视金融、地方债务、(   )、社会稳定等领域存在的风险隐患。,9764413,\u7ECF\u6D4E\u5EFA\u8BBE
9780813,报效祖国的基础是(   )。<br />,9764682,\u548C\u5E73\u8D4E\u4E70
9775638,1853年冬太平天国颁布的一个分配制度为核心的社会改革纲领是 ( ) ,9764777,\u5E1D\u56FD\u4E3B\u4E49;\u5C01\u5EFA\u4E3B\u4E49
9781854,公民的下列违法行为中属于违反了《中华人民共和国治安管理处罚条例》的是(   )。<br />,9765370,true
9781998,我国现行宪法规定 最高人民法院是国家的(   )。<br />,9765499,\u5218\u4F2F\u627F;\u9093\u5C0F\u5E73
9774952,检验经济体制和政治体制改革搞得好不好的标准归根到底在于(   )。,9765858,\u4E03\u4E03\u4E8B\u53D8
9781047,自力更生、艰苦奋斗，这是实现社会主义初级阶段奋斗目标的(   )。,9766120,\u300A\u9A6C\u5173\u6761\u7EA6\u300B
9782011,《宪法》规定“保卫祖国、抵抗侵略是中华人民共和国每一个公民的(   )”。<br />,9766285,\u201C\u9499\u201D
9819902,（）是疫情联防联控、群防群控的关键防线，要推动防控资源和力量下沉，把社区这道防线守严守牢。,9766305,false
9775100,社会主义改革是(   )发展的内在要求。,9766900,\u5BA2\u89C2\u6027;\u591A\u7EF4\u6027
9819673,设立（）是以习近平同志为核心的党中央深入推进京津冀协同发展作出的一项重大决策部署，是千年大计、国家大事。,9767083,false
9775082,社会主义代替资本主义的主要依据是(   )。,9767264,true
9780576,在我国的国家机构中国家的法律监督机关是(   )。<br />,9767386,\u4E2A\u4EBA\u54C1\u5FB7
9776005,(   )是指一种真实无妄、表里如一的品格也是道德的根本。<br />,9767819,false
9774817,对于同一事物，不同的人有不同的反映，这说明(   )。,9768405,A;B;C;D
9775183,社会主义各个阶段的划分最终应以(   )。,9768413,A;B;D
9781601,以下哪条不是做忠诚的爱国者应包含的内容<br />,9768536,A;C
9781625,自我修养必须落实到行动上只有身体力行对自己严格要求把正确的认识转化为现实的行为变成习惯才能真正达到自我修养的较高境界。这说明自我修养中最重要的环节是(  )<br />,9768549,true
9775527,下列事件发生的先后顺序是 ( ) ①中华苏维埃共和国成立 ②日本建立伪\,9774817,C
9775146,马克思主义最重要的理论品质是(   )。,9774845,A
9781299,习近平强军思想深刻回答了(   )的时代课题。,9774952,D
9819507,下列关于全面小康社会的建设进程的认识，错误的是（）。,9775072,C
9774845,自然规律和社会规律之间的区别主要表现在(   )。,9775082,D
9819500,改革开放之初，首先用“小康”来诠释中国式现代化的是（）。,9775100,D
9781884,道德作为一种特殊的社会意识形态归根到底是由(   )决定的是社会经济关系的反映。<br />,9775146,D
9781152,科学发展观强调，(   )是加快转变经济发展方式的关键。,9775164,C
9781629,在社会道德建设中个人品德具有(  )作用<br />,9775183,A
9775806,北洋军阀某曾向日本大借款，其中西原借款即达八项，此人是 ( ) ,9775288,A;B;C
9775923,马克思的基本特征<br />,9775314,A;C;D;E
9781025,社会主义建设时期，关于科学和教育，提出实行“两种劳动制度、两种教育制度”设想的党和国家领导人是(   )。,9775407,A;B;D;E
9780843,为人民服务低层次的要求是(   )。<br />,9775527,D
9780850,人身权又具体分为人格权和身份权下列属于身份权的是(   )。<br />,9775638,A
9775902,全面依法治国的总目标是建设中国特色社会主义法制体系建设<br />,9775651,D
9781279,重要领域“牵一发而动全身”，关系到改革(   )，是改革的重中之重;关键环节“一子落而满盘活”，关系到改革成效，是改革的有力支点。,9775756,C
9775072,经济全球化带给发达国家的好处很多，但不包括(   )。,9775806,C
9781708,近代中国革命的主要敌人有(   ),9775902,A
9780675,毛泽东从1928年到1930年提出并阐述了农村包围城市、武装夺取政权道路理论的主要文章是 ( ) ,9775923,D
9781788,党的十四届四中全会通过了《中共中央关于加强党的建设几个重大问题的决定》，分析了党的建设面临的形势，指出:“党必须善于在改革开放的新形势下:,9775929,D
9781834,下列属于国家富强内涵的是(   )。,9776005,A
9781794,引导人们树立中国特色社会主义共同理想，树立正确的世界观、人生观和价值观，建立(   )社会主义思想道德体系,9776184,A;B;C
9775407,马克思认为，共产主义社会初级阶段的特征有(   )。,9780576,C
9776184,以下属于资产阶级革命团体的是 ( ) ,9780675,A;B;C;D
9775288,下列各项体现实践是认识发展的动力的有(   )。,9780701,A;B;C;D
9768405,爱国作为一种情感，承载着个人对国家的强烈（）、（）、（）、（）和责任感。,9780813,A
9780701,1946年1月10日政治协商会议在重庆开幕，出席会议的主要党派有 ( ) ,9780843,A
9819645,党的十九届四中全会提出，坚持和完善繁荣发展社会主义先进文化的制度，巩固全体人民团结奋斗的共同思想基础。（）是国家治理体系和治理能力现代化的深厚支撑。,9780850,D
9819635,中国坚持独立自主的对外政策，坚持互相尊重主权和领土完整、（）的原则。,9781025,B
9768413,对个人而言，爱国主义包含着三个基本方面内容，它们是 ( ) 。,9781047,C
9768536,新冠肺炎疫情揭示了全球公共医疗资源的（）和（）的严峻局面。,9781152,D
9775314,恩格斯说：“当我们深思熟虑地考察自然界或者人类历史或我们自己的精神活动的时候，首先呈现在我们眼前的，是一幅由种种联系和相互作用无穷无尽地交织起来的画面。”这段话包含的辩证法观点有(   )。,9781268,C
9764227,发展不平衡，主要指各区域各领域各方面发展不平衡，制约了全国发展水平提升。,9781279,C
9767264,正当法律程序原则有利于防止行政权力滥用，保障实体公正的实现。,9781295,C
9763832,全面依法治国，必须首先参照国外法治状况。,9781299,A
9763654,冷战结束后，国际形势发生了广泛而深刻的变化，时代主题也已不是和平与发展了。,9781601,D
9765370,历史表明，党在过渡时期的总路线是正确的。,9781625,B
9767819,国防就是军事斗争。,9781629,A
9768549,坚持党的集中统一领导的制度体系能够真正发挥集中力量办大事的优越性。,9781708,A;B;C
9766305,在资本主义何时走向灭亡的问题上，马克思恩格斯已经进行了预言。,9781788,A;C;D
9764313,始终做到“三个代表”，是我们党的立党之本、执政之基、力量之源。,9781794,A;C;D
9767083,同一性是指矛盾双方没有差别和对立。,9781834,A;B;C;D
9765499,1947年6月底，根据中共中央的决策和部署，(&nbsp;)和(&nbsp;)率领的晋冀鲁豫野战军主力，实施中央突破，千里跃进大别山,9781854,C
9764682,对资本主义工商业进行社会主义改造采取的是(&nbsp;)。,9781884,B
9766285,理想信念是精神上的(&nbsp;)，是人的精神支柱和精神脊梁，是鼓舞人们前进和奋斗的强大精神动力。,9781998,D
9764413,党的十一届三中全会作出了把工作重点转移到(&nbsp;)上来、实行改革开放的重大历史性决策。,9782011,A
9767386,(&nbsp;)是通过社会道德教育和个人自觉的道德修养所形成的稳定的心理状态和行为习惯。,9819500,B
9766900,作为哲学范畴，价值是指在实践基础上形成的主体和客体之间的意义关系。它具有主体性、(&nbsp;)、(&nbsp;)和社会历史性四个基本特性,9819507,B
9764389,坚持党的领导，核心是坚持党的(&nbsp;)。,9819635,A;B;C;D
9765858,(&nbsp;)是中国全民族抗战的开端。,9819645,B;D
9766120,1895年，割去中国台湾全岛及所有附属各岛屿和澎湖列岛的是日本强迫清政府签订的(&nbsp;)。,9819673,C
9764777,近代中国社会的性质和主要矛盾，决定了中国革命的主要敌人就是(&nbsp;)、(&nbsp;)和官僚资本主义。,9819902,D
9775128,共产主义社会的基本特征之一是(   )。,9763578,\u4E2D\u534E\u6C11\u65CF\u4F1F\u5927\u590D\u5174
9781103,“知识就是力量”此话出自(   )。<br />,9763583,true
9776080,1913年， ( ) 遇刺，孙中山发动反袁的二次革命,9763802,\u7A33\u5B9A
9775016,对“劳动是财富之父，土地是财富之母”这句话的正确解释是(   )。,9764022,\u4EBA\u6C11\u5E78\u798F
9768666,<span style=\,9764410,\u79D1\u5B66\u6280\u672F
9780946,毛泽东提出新民主主义革命的三大法宝的著作是(   )。,9764573,\u5206\u6E05\u654C\u6211;\u5206\u6E05\u662F\u975E
9776099,在第五次反\,9764778,\u534A\u6B96\u6C11\u5730\u534A\u5C01\u5EFA\u793E\u4F1A
9775645,率领北平国民党军队接受和平改编的国民党将领是 ( ) ,9764916,false
9768588,当前世界经济发展的趋势是（）。,9765141,true
9780543,世界范围产生的第一部成文宪法是(   )的宪法。<br />,9765688,\u4E94
9780978,三大改造的实质是(   )。,9766005,\u519B\u5DE5\u4F01\u4E1A
9781049,(   )是社会发展的最根本的决定性因素。,9766112,\u7532\u5348\u4E2D\u65E5\u6218\u4E89
9775823,毛泽东提出著名的十大军事原则是在  ( ) ,9766522,true
9782120,“天行健君子以自强不息”体现了中华民族的(   )。<br />,9766783,\u751F\u4EA7\u529B\u548C\u751F\u4EA7\u5173\u7CFB;\u7ECF\u6D4E\u57FA\u7840\u548C\u4E0A\u5C42\u5EFA\u7B51
9775141,在第一次世界大战中成为东西方矛盾焦点和帝国主义政治体系最薄弱环节的国家是(   )。,9766800,true
9775592,1935年12月，毛泽东作了 ( ) 的报告，系统解决了中国共产党的政治路线上的问题。,9767401,true
9780821,充分体现我们争取和平统一的最大诚意与维护国家主权和领土完整的坚定决心的是颁行(   )。<br />,9767666,true
9781329,军政军民团结是实现富国和强军相统一的重要政治保障，是我党我军特有的政治优势，要坚持(   )的战略思想。,9767670,false
9774904,“感觉到了的东西，我们不能立刻理解它，只有理解了的东西，才能更深刻地感觉它”，这一观点说明(   )。,9767974,false
9768360,武汉建设者们仅仅用了（）天时间，建成了占地3万多平方米能容纳1000张床位的火神山医院。,9767977,true
9774852,唯物辩证法的总特征是(   )。,9768284,C
9768284,马克思主义是中国共产党认识世界、改造世界的锐利（）。,9768337,A;B;C;D
9781318,习近平强调:“谁牵住了(   )这个‘牛鼻子’，谁走好了这步先手棋，谁就能占领先机、赢得优势。”,9768360,B
9775532,近代中国的社会性质是 ( ) ,9768402,B;C;D
9774840,否认事物的发展是前进性和曲折性的统一，会导致两种错误，一种是直线论，另一种是(   )。,9768446,B
9781137,中国梦归根结底是(   )的梦。,9768588,A
9780850,人身权又具体分为人格权和身份权下列属于身份权的是(   )。<br />,9768666,C
9819512,率先提出“三步走”战略的领导人是（）。,9774840,B
9775950,爱情是男女双方基于一定的客观现实基础和共同的生活理想在各自内心形成的最真挚的彼此倾慕和互相爱悦并渴望对方成为自己终身伴侣的最强烈持久、纯洁专一的感情。下列选项中真正属于爱情的有(   )。<br />,9774852,D
9776011,社会主义思想道德建设必须以为人民服务为核心以集体主义为原则以(   )。<br />,9774902,D
9775001,“马克思的整个世界观不是教义，而是方法。它提供的不是现成的教条，而是进一步研究的出发点和供这种研究使用的方法。”这是(   )说的。,9774904,B
9781644,( )是规定犯罪与刑罚的法律规范。<br />,9775001,A
9780539,《全国人民代表大会组织法》属于下列哪一个法律部门?<br />,9775016,D
9781067,党要承担起推动中国社会进步的历史责任，必须始终紧紧抓住(   )这个执政兴国的第一要务,9775128,D
9780602,中国特色社会主义共同理想与共产主义远大理想有着内在的联系它们之间是(   )。<br />,9775141,D
9781023,社会主义建设时期，提出“我们的目标，是想造成一个又有集中又有民主，又有纪律又有自由，又有统一意志，又有个人心情舒畅、生动活泼，那样一种政治局面，以利于社会主义革命和社会主义建设”思想的党和国家领导人是(   )。,9775269,A;E
9774902,真理和谬误的根本区别在于(   )。,9775290,D;E
9781607,真正的爱国者是<br />,9775319,A;C
9775802,第二次鸦片战争中，掠夺中国领土最多的侵略者是 ( ) ,9775332,A;B;C;D;E
9768446,下列关于全面小康社会的建设进程的认识，错误的是（）。,9775409,B;C
9819639,必须坚定不移走中国特色社会主义法治道路，全面推进依法治国，坚持（）共同推进 。,9775532,A
9781549,关于公民基本权利下列说法正确的是:(   )。<br />,9775592,A
9775269,落后的生产关系对生产力发展所起的阻碍作用表现在(   )。,9775645,B
9780753,1911年武昌起义中，决定联合行动进行武装反抗的两个资产阶级革命团体是 ( ) ,9775802,B
9781503,正确对待中华民族道德传统不能(   )。<br />,9775823,C
9780672,帝国主义瓜分中国图谋破产的原因是 ( ) ,9775950,B
9819632,2011 年 7 月 1日，党中央首次将中国共产党领导的多党合作、（）、（）以及（）并列为我国的基本政治制度。,9776011,A
9780712,1842年后，英国通过强迫清政府签订 ( ) ，割去香港岛及九龙半岛南端和昂船洲。,9776080,C
9768337,疫情发生以来，习近平总书记亲自指挥，在2020年1月25日主持中共中央政治局常务委员会会议，对加强疫情防控作出全面部署，提出（）。,9776099,C
9775319,哲学和世界观的区别是(   )。,9780539,C
9775409,马克思主义政党产生的条件有(   )。,9780543,B
9768402,做忠诚爱国者，就应该 （） 。,9780602,C
9775290,下列选项中，属于正确实现认识过程第二次飞跃条件的有(   )。,9780672,A;D
9780737,洋务运动时期，清政府创办的新式学堂有： ( ) ,9780712,A;B
9775332,列宁的物质定义的伟大意义在于(   )。,9780737,A;B;C
9764916,毛泽东思想的科学价值，因我们今天面临的形势和任务有很大的不同，而有所减弱和降低。,9780753,B;D
9763583,中国共产党领导中国人民开辟的中国特色社会主义道路是正确的，必须长期坚持、永不动摇。,9780821,C
9766522,资本主义基本矛盾表现在生产上，是个别企业生产的有组织性和整个社会生产的无政府状态之间的对立。,9780850,D
9765141,要坚持党要管党、从严治党，提高管党治党水平。,9780946,A
9767666,社会主义核心价值观具有先进性、人民性和真实性。,9780978,C
9767401,《十月围城》《建国大业》《高山下的花环》都体现了中国革命道德的当代价值。,9781023,A
9767977,健康有益的、适度的物质生活和文化生活，是人的正当需要，也有利于促进经济社会的发展。,9781049,A
9767974,艰苦奋斗是与我国“刺激消费，拉动内需”的经济政策相违背的，因此艰苦奋斗过时了。,9781067,B
9767670,积极培育和践行社会主义核心价值观是党的十九大提出来的。,9781103,D
9766800,在新的历史条件下，科学把握社会主要矛盾变化，对全面推动新时代党和国家事业发展、实现中华民族伟大复兴，具有重大的现实意义。,9781137,C
9764410,邓小平指出，(&nbsp;)是第一生产力。,9781318,B
9763578,实现(&nbsp;)是近代以来中华民族最伟大的梦想。,9781329,A
9764778,近代中国最基本的国情是中国逐渐成为(&nbsp;)。,9781503,A;B;C;D
9766783,(&nbsp;)、(&nbsp;)的矛盾是社会基本矛盾。,9781549,B;C;D
9766005,洋务派举办洋务事业首先是(&nbsp;)。,9781607,D
9765688,中国工农红军长征的直接原因是第(&nbsp;)次“反围剿”的失利。,9781644,D
9764573,敌我之间和人民内部这两类矛盾的性质不同，解决的方法也不同。简单地说起来，前者是(&nbsp;)的问题，后者是(&nbsp;)的问题。,9782120,C
9766112,帝国主义列强争夺和瓜分中国的图谋达到高潮是在(&nbsp;)以后。,9819512,A
9764022,(&nbsp;)是国家幸福、民族振兴的题中之义和必然要求。,9819632,A;B;C
9763802,全面深化改革，要处理好改革、发展、(&nbsp;)的关系。,9819639,A;B;C
9780600,马克思主义最崇高的社会理想是(   )。<br />,9763803,\u515A\u8981\u7BA1\u515A;\u5168\u9762\u4ECE\u4E25\u6CBB\u515A
9781026,社会主义建设时期，提出知识分子是工人阶级一部分的观点的党和国家领导人是(   )。,9764202,\u5341\u4E03\u5927
9775970,大学生要继承和弘扬(   )做一个知荣辱、讲道德的人。<br />,9764317,true
9780572,我国现行宪法规定 中华人民共和国的一切权力属于(   )。<br />,9764570,\u793E\u4F1A\u4E3B\u4E49\u793E\u4F1A\u77DB\u76FE
9781038,1984年党的十二届三中全会作出了《关于经济体制改革的决定》， 提出社会主义经济是公有制基础上的有计划的(   )。,9765031,false
9782185,财产所有权的方式分为原始取得和继受取得以下(   )是原始取得。<br />,9765033,true
9781132,全面建设社会主义现代化国家的进程分两个阶段来安排。第二个阶段，从(   )，在基本实现现代化的基础上，把我国建成富强民主文明和谐美丽的社会主义现代化国家。,9765138,false
9775009,生产商品的劳动分具体劳动和抽象劳动，其中具体劳动的作用是(   )。,9765909,\u65E5\u672C
9782153,我国自古就有“君子成人之美”、“为善最乐”、“博施济众”等广为流传的格言把帮助别人视为自己应做之事看作自己的快乐。这是社会公德中的(   )。<br />,9766203,\u519C\u6C11
9775513,规定在中国通商口岸可以投资设厂的条约是(  ),9766205,\u9E26\u7247\u6218\u4E89
9780993,习近平新时代中国特色社会主义思想系统回答了(   )这个重大时代课题。,9766281,\u4F4E\u7EA7
9780589,我国宪法规定在社会主义初级阶段国家坚持(   )的分配制度。<br />,9766295,true
9775867,以爱国主义为核心的民族精神包含以下哪些精神?<br />,9766930,false
9775186,社会主义的根本任务是(   )。,9766936,false
9775517,1894年，孙中山北上京津上书( )，希望能进行自上而下的改革。,9767052,\u5B9E\u8DF5
9775195,无产阶级革命取得胜利的根本保证是(   )。,9767082,false
